home,away,pteam,starttime,endtime,goal,nskatersh,nskatersa
TOR,DET,TOR,423,529,0,5,6
TOR,DET,TOR,821,938,0,5,6
TOR,DET,TOR,1043,1131,0,5,6
TOR,DET,DET,1131,1249,0,6,5
TOR,DET,DET,1394,1512,0,6,5
TOR,DET,TOR,1852,1852,0,NA,NA
TOR,DET,DET,1852,1852,0,NA,NA
TOR,DET,TOR,3074,3190,0,5,6
TOR,DET,TOR,3141,3244,0,4,6
WPG,NSH,WPG,63,181,0,5,6
WPG,NSH,NSH,439,533.5,0,6,5
WPG,NSH,WPG,776,890,0,5,6
WPG,NSH,NSH,1154,1273,0,6,5
WPG,NSH,NSH,1284,1390.5,0,6,5
WPG,NSH,WPG,1607,1720,0,5,6
WPG,NSH,WPG,3170,3278,0,4,6
WPG,NSH,WPG,3170,3278,0,4,6
WPG,NSH,WPG,3170,3278,0,4,6
WPG,NSH,NSH,3170,3278,0,4,6
WPG,NSH,NSH,3170,3278,0,4,6
EDM,VAN,VAN,172,290,0,6,5
EDM,VAN,VAN,1163,1273,0,6,5
EDM,VAN,EDM,1273,1392,0,5,6
EDM,VAN,VAN,1886,2005,0,6,5
EDM,VAN,EDM,2167,2283,0,5,6
EDM,VAN,VAN,2314,2423,0,6,5
EDM,VAN,EDM,3007,3121,0,5,6
ANA,MIN,MIN,140,247,0,6,5
ANA,MIN,MIN,949,1068,0,6,5
ANA,MIN,ANA,1068,1187.5,0,5,6
ANA,MIN,MIN,1624,1728,0,6,5
ANA,MIN,ANA,1624,1728,0,6,5
ANA,MIN,MIN,1624,1728,0,6,5
ANA,MIN,MIN,1962,2071,0,6,5
ANA,MIN,ANA,2525,2642,-1,5,6
ANA,MIN,ANA,2883,3002,0,5,6
BUF,BOS,BOS,303,412,0,6,5
BUF,BOS,BOS,475,475,0,NA,NA
BUF,BOS,BUF,475,475,0,NA,NA
BUF,BOS,BOS,606,722,0,6,5
BUF,BOS,BUF,891,993.5,0,5,6
BUF,BOS,BOS,1285,1402,0,6,5
BUF,BOS,BOS,2128,2206,0,6,5
BUF,BOS,BUF,2206,2305,0,5,6
BUF,BOS,BOS,2351,2468.5,0,6,5
BUF,BOS,BOS,2522,2641.5,0,6,5
BUF,BOS,BUF,2902,3006,0,5,6
BUF,BOS,BOS,3035,3154,0,6,5
MTL,COL,MTL,713,830,0,5,6
MTL,COL,COL,986,1105,0,6,5
MTL,COL,COL,1370,1453,1,6,5
MTL,COL,MTL,1755,1872,0,5,6
MTL,COL,MTL,2147,2266,0,5,6
MTL,COL,MTL,2326,2429.5,0,5,6
MTL,COL,COL,2807,2923.5,0,6,5
OTT,CBJ,OTT,493,610,0,5,6
OTT,CBJ,CBJ,1057,1176,0,6,5
OTT,CBJ,OTT,1057,1176,0,6,5
OTT,CBJ,CBJ,1057,1176,0,6,5
OTT,CBJ,CBJ,1159,1209,0,6,4
OTT,CBJ,OTT,1209,1209,0,NA,NA
OTT,CBJ,OTT,1732,1850,0,5,6
OTT,CBJ,OTT,3141,3141,0,NA,NA
OTT,CBJ,CBJ,3141,3141,0,NA,NA
DET,TOR,DET,354,472,0,5,6
DET,TOR,TOR,398,504,0,5,6
DET,TOR,DET,398,504,0,5,6
DET,TOR,TOR,486,584,0,6,5
DET,TOR,TOR,693,811,0,6,5
DET,TOR,TOR,870,922,0,6,5
DET,TOR,DET,922,1038.5,0,5,6
DET,TOR,DET,1389,1483.5,0,5,6
DET,TOR,TOR,2124,2242.5,0,6,5
DET,TOR,DET,2528,2644.5,0,5,6
DET,TOR,TOR,2812,2845,0,6,5
DET,TOR,DET,2845,2938,0,5,6
N.J,S.J,N.J,307,411,0,5,6
N.J,S.J,N.J,307,411,0,5,6
N.J,S.J,S.J,307,411,0,5,6
N.J,S.J,S.J,657,765.5,0,6,5
N.J,S.J,N.J,1014,1073,1,5,6
N.J,S.J,S.J,1233,1341,0,6,5
N.J,S.J,N.J,1409,1526.5,0,5,6
N.J,S.J,S.J,1789,1905,0,6,5
N.J,S.J,N.J,2254,2272,1,5,6
PIT,NYI,NYI,571,689,0,6,5
PIT,NYI,NYI,1442,1560,0,6,5
PIT,NYI,PIT,1570,1683.5,0,5,6
PIT,NYI,PIT,1604,1715,0,4,6
PIT,NYI,NYI,1701,1804,0,5,6
PIT,NYI,PIT,1701,1804,0,5,6
PIT,NYI,PIT,1771,1877,0,5,6
PIT,NYI,NYI,1976,2029,1,6,4
PIT,NYI,NYI,1976,2084,1,6,5
PIT,NYI,NYI,1976,2029,1,6,4
PIT,NYI,NYI,1976,2084,1,6,5
PIT,NYI,NYI,2014,2029,1,6,4
PIT,NYI,NYI,2014,2084,1,6,5
PIT,NYI,NYI,2014,2029,1,6,4
PIT,NYI,NYI,2014,2084,1,6,5
PIT,NYI,PIT,2154,2154,0,NA,NA
PIT,NYI,NYI,2154,2154,0,NA,NA
PIT,NYI,PIT,2475,2583,0,5,6
PIT,NYI,PIT,2663,2663,0,NA,NA
PIT,NYI,NYI,2663,2663,0,NA,NA
PIT,NYI,NYI,2663,2663,0,NA,NA
PIT,NYI,NYI,2663,2663,0,NA,NA
PIT,NYI,PIT,2663,2663,0,NA,NA
PIT,NYI,PIT,3096,3204,0,5,6
PIT,NYI,PIT,3362,3457.5,0,5,6
PIT,NYI,PIT,3585,3600,0,5,6
WSH,FLA,WSH,550,668,0,5,6
WSH,FLA,WSH,800,808,0,5,6
WSH,FLA,FLA,807,808,0,5,6
WSH,FLA,WSH,2203,2308,0,5,6
WSH,FLA,WSH,2559,2667,1,5,6
WSH,FLA,WSH,2706,2825,0,5,6
WSH,FLA,FLA,2837,2944.5,0,6,5
DAL,PHI,DAL,402,521,0,5,6
DAL,PHI,PHI,651,692,1,6,5
DAL,PHI,DAL,965,1084.5,0,5,6
DAL,PHI,PHI,2297,2313,1,6,5
DAL,PHI,PHI,2614,2733.5,0,6,5
DAL,PHI,DAL,2799,2912,1,5,6
DAL,PHI,DAL,3596,3714,0,5,6
DAL,PHI,DAL,3729,3769,1,4,5
CHI,NSH,NSH,521,638,0,6,5
CHI,NSH,CHI,553,663,0,4,5
CHI,NSH,CHI,585,677,1,5,6
CHI,NSH,NSH,744,851,0,6,5
CHI,NSH,NSH,1574,1691,0,6,5
CHI,NSH,NSH,1786,1905,0,6,5
CHI,NSH,NSH,2109,2226,0,6,5
CHI,NSH,CHI,2315,2424,0,5,6
CHI,NSH,CHI,3710,3806,-1,4,5
ARI,STL,ARI,1044,1062,1,5,6
ARI,STL,STL,1599,1713.5,0,6,5
ARI,STL,STL,1726,1830,0,6,5
ARI,STL,ARI,1816,1928,0,6,5
ARI,STL,STL,1816,1928,0,6,5
ARI,STL,ARI,1928,1974,1,5,6
ARI,STL,ARI,2530,2530,0,NA,NA
ARI,STL,STL,2530,2530,0,NA,NA
ARI,STL,STL,2713,2831,0,6,5
ARI,STL,STL,2954,3028,1,6,5
ARI,STL,ARI,3074,3122,1,5,6
ARI,STL,ARI,3579,3597,1,5,6
VAN,T.B,VAN,164,279,0,5,6
VAN,T.B,T.B,540,540,0,NA,NA
VAN,T.B,VAN,540,540,0,NA,NA
VAN,T.B,T.B,713,832.5,0,6,5
VAN,T.B,VAN,1007,1114.5,0,5,6
VAN,T.B,VAN,1238,1308.5,0,5,6
VAN,T.B,T.B,1280,1362,1,6,5
VAN,T.B,T.B,1507,1623,0,6,5
VAN,T.B,T.B,1841,1930,0,6,5
VAN,T.B,T.B,2005,2102,0,5,6
VAN,T.B,VAN,2005,2102,0,5,6
VAN,T.B,T.B,2005,2102,0,5,6
VAN,T.B,VAN,2086,2203.5,0,6,5
VAN,T.B,VAN,2102,2208,1,5,6
VAN,T.B,T.B,2803,2913.5,0,6,5
L.A,MIN,MIN,795,834,1,6,5
L.A,MIN,L.A,1039,1155.5,0,5,6
L.A,MIN,L.A,1555,1662,0,5,6
L.A,MIN,MIN,1831,1943,0,6,5
L.A,MIN,L.A,1831,1943,0,6,5
L.A,MIN,L.A,1831,1943,0,6,5
L.A,MIN,L.A,1831,1943,0,6,5
L.A,MIN,MIN,2049,2163.5,0,6,5
L.A,MIN,L.A,2983,3091,0,5,6
L.A,MIN,L.A,3289,3404,0,5,6
NYR,S.J,NYR,554,654,0,5,6
NYR,S.J,NYR,1196,1196,0,NA,NA
NYR,S.J,S.J,1196,1196,0,NA,NA
NYR,S.J,S.J,2591,2681,0,6,5
NYR,S.J,NYR,2591,2681,0,6,5
NYR,S.J,S.J,2591,2681,0,6,5
NYR,S.J,NYR,2948,3051,0,5,6
NYR,S.J,NYR,3173,3291,0,5,6
WPG,CGY,CGY,328,445,0,6,5
WPG,CGY,CGY,859,974.5,0,6,5
WPG,CGY,WPG,1707,1812,1,5,6
WPG,CGY,WPG,2827,2939,0,5,6
WPG,CGY,WPG,3087,3204,0,4,6
WPG,CGY,WPG,3087,3204,0,4,6
WPG,CGY,CGY,3087,3204,0,4,6
ANA,STL,ANA,426,539,0,5,6
ANA,STL,STL,966,1073,1,6,5
ANA,STL,STL,2072,2137,1,6,5
ANA,STL,STL,2266,2377,0,6,5
ANA,STL,ANA,2801,2918,0,5,6
EDM,T.B,EDM,761,838,0,5,6
EDM,T.B,EDM,933,1034.5,0,5,6
EDM,T.B,T.B,1731,1848.5,0,6,5
EDM,T.B,EDM,2360,2360,0,NA,NA
EDM,T.B,T.B,2360,2360,0,NA,NA
EDM,T.B,T.B,2994,3108,0,6,5
BOS,S.J,S.J,782,837,1,6,5
BOS,S.J,BOS,956,988,1,5,6
BOS,S.J,S.J,1606,1614,1,6,5
BOS,S.J,S.J,1709,1825,0,6,5
BOS,S.J,BOS,3351,3470,0,5,6
N.J,NYR,NYR,266,381.5,0,6,5
N.J,NYR,N.J,390,454,1,5,6
N.J,NYR,NYR,763,820,1,6,5
N.J,NYR,N.J,1898,2008,0,5,6
N.J,NYR,NYR,2008,2095,1,6,5
N.J,NYR,NYR,2352,2436,1,6,5
N.J,NYR,NYR,2641,2748.5,0,6,5
N.J,NYR,N.J,2924,2946,1,5,6
NYI,TOR,NYI,731,832.5,0,5,6
NYI,TOR,TOR,731,832.5,0,5,6
NYI,TOR,TOR,731,832.5,0,5,6
NYI,TOR,TOR,897,902,1,6,5
NYI,TOR,TOR,1018,1135.5,0,6,5
NYI,TOR,NYI,1152,1264,0,5,6
NYI,TOR,TOR,1387,1491,0,6,5
NYI,TOR,NYI,2006,2122,0,5,6
NYI,TOR,TOR,2827,2893,0,6,5
NYI,TOR,NYI,2893,3010.5,0,6,5
NYI,TOR,NYI,3099,3208.5,0,5,6
NYI,TOR,TOR,3348,3466,0,6,5
MTL,DET,MTL,405,524.5,0,5,6
MTL,DET,MTL,1310,1426.5,0,5,6
MTL,DET,MTL,1534,1620,0,5,6
MTL,DET,DET,2248,2365,0,6,5
MTL,DET,DET,3345,3345,0,NA,NA
MTL,DET,MTL,3345,3345,0,NA,NA
NSH,ARI,ARI,1389,1498.5,0,6,5
NSH,ARI,NSH,1548,1639,0,5,6
NSH,ARI,ARI,1639,1758,0,6,5
NSH,ARI,NSH,1905,1908,1,5,6
NSH,ARI,ARI,1928,2039.5,0,6,5
NSH,ARI,ARI,2056,2175,0,6,5
NSH,ARI,ARI,2526,2639,0,6,5
NSH,ARI,NSH,2748,2862,1,5,6
NSH,ARI,NSH,3008,3105,0,5,6
NSH,ARI,NSH,3584,3702,0,5,6
WPG,CAR,WPG,250,364,0,5,6
WPG,CAR,WPG,374,423,1,5,6
WPG,CAR,CAR,1558,1647,0,6,5
WPG,CAR,WPG,1743,1836,0,5,6
WPG,CAR,CAR,1965,2073,0,6,5
WPG,CAR,CAR,2354,2464,0,6,5
WPG,CAR,CAR,2464,2573.5,0,6,4
WPG,CAR,CAR,2873,2987.5,0,6,5
WPG,CAR,WPG,3126,3240,0,5,6
WPG,CAR,WPG,3546,3600,0,5,6
CHI,PHI,PHI,731,746,1,6,5
CHI,PHI,CHI,1193,1309,0,5,6
CHI,PHI,PHI,1551,1670.5,0,6,5
CHI,PHI,PHI,2233,2346,0,6,5
CHI,PHI,PHI,2558,2630,1,6,5
CHI,PHI,CHI,3103,3213,0,5,6
DAL,VAN,DAL,309,421.5,0,5,6
DAL,VAN,VAN,437,531.5,0,6,5
DAL,VAN,VAN,955,1066,1,6,5
DAL,VAN,VAN,1635,1739,0,6,5
DAL,VAN,VAN,1769,1888,0,6,5
DAL,VAN,DAL,2281,2400,0,5,6
DAL,VAN,DAL,2460,2574,0,5,6
DAL,VAN,DAL,2539,2626,0,4,6
DAL,VAN,VAN,2626,2742,0,6,5
DAL,VAN,VAN,3245,3347,0,6,5
COL,FLA,FLA,1742,1851,1,6,4
COL,FLA,FLA,1801,1851,1,6,4
COL,FLA,FLA,1801,1882,1,6,5
COL,FLA,FLA,1801,1851,1,6,4
COL,FLA,FLA,1801,1882,1,6,5
COL,FLA,FLA,1917,2035,0,6,5
COL,FLA,FLA,2341,2457,0,6,5
COL,FLA,COL,2525,2640,0,5,6
COL,FLA,FLA,3156,3268,0,6,5
COL,FLA,COL,3686,3743,1,4,5
CGY,T.B,CGY,1092,1092,0,NA,NA
CGY,T.B,T.B,1092,1092,0,NA,NA
CGY,T.B,T.B,1855,1972,0,6,5
CGY,T.B,T.B,2366,2472,1,6,5
OTT,TOR,TOR,1386,1444,1,6,5
OTT,TOR,OTT,1640,1759,0,5,6
OTT,TOR,TOR,1829,1853,-1,6,5
OTT,TOR,TOR,2156,2270.5,0,6,5
OTT,TOR,OTT,2284,2400,0,5,6
OTT,TOR,TOR,2557,2667,0,6,5
OTT,TOR,OTT,2799,2909.5,0,5,6
PIT,PHI,PHI,103,217,0,6,5
PIT,PHI,PHI,664,783,0,6,5
PIT,PHI,PIT,1127,1239.5,0,5,6
PIT,PHI,PIT,1127,1239.5,0,5,6
PIT,PHI,PHI,1127,1239.5,0,5,6
PIT,PHI,PIT,1580,1697.5,0,5,6
PIT,PHI,PHI,2379,2379,0,NA,NA
PIT,PHI,PIT,2379,2379,0,NA,NA
EDM,WSH,EDM,550,615,1,5,6
EDM,WSH,EDM,809,910,0,6,5
EDM,WSH,WSH,809,910,0,6,5
EDM,WSH,WSH,809,910,0,6,5
EDM,WSH,EDM,971,1087,0,5,6
EDM,WSH,WSH,2111,2168,1,6,5
ANA,BUF,BUF,149,232,0,5,6
ANA,BUF,ANA,149,232,0,5,6
ANA,BUF,ANA,149,232,0,5,6
ANA,BUF,BUF,561,677,0,6,5
ANA,BUF,BUF,1448,1565,0,6,5
ANA,BUF,BUF,2000,2117.5,0,6,5
ANA,BUF,ANA,2751,2866.5,0,5,6
ANA,BUF,BUF,3122,3237.5,0,6,5
ANA,BUF,BUF,3122,3237.5,0,6,5
BOS,NYI,NYI,158,277.5,0,6,5
BOS,NYI,BOS,915,1034,0,5,6
DET,PIT,DET,446,553,0,5,6
DET,PIT,PIT,1390,1501,0,6,5
DET,PIT,PIT,2138,2257,0,6,5
DET,PIT,DET,2313,2432,0,5,6
DET,PIT,PIT,2457,2539,0,6,5
DET,PIT,PIT,2457,2539,0,6,5
DET,PIT,DET,2457,2539,0,6,5
DET,PIT,DET,2828,2944,0,5,6
DET,PIT,PIT,2928,2951,0,5,6
DET,PIT,DET,2928,2951,0,5,6
STL,VAN,VAN,306,425.5,0,6,5
STL,VAN,VAN,1068,1187,0,5,4
STL,VAN,STL,1068,1187,0,5,4
STL,VAN,VAN,1112,1200,0,5,4
STL,VAN,VAN,1615,1658,1,6,5
STL,VAN,STL,1791,1894,0,5,6
STL,VAN,VAN,1959,2069.5,0,6,5
STL,VAN,VAN,2808,2927.5,0,6,5
STL,VAN,STL,3096,3117,1,5,6
STL,VAN,STL,3600,3600,0,NA,NA
STL,VAN,VAN,3600,3600,0,NA,NA
NSH,CHI,CHI,896,994,0,6,5
NSH,CHI,CHI,1716,1817.5,0,6,5
NSH,CHI,NSH,1987,2104.5,0,5,6
MIN,ARI,MIN,1708,1787,0,5,6
MIN,ARI,ARI,1973,2089,0,6,5
MIN,ARI,ARI,2161,2278.5,0,6,5
MIN,ARI,ARI,2306,2400,0,6,5
MIN,ARI,MIN,3150,3267,0,5,6
CGY,CAR,CAR,671,790,0,6,5
CGY,CAR,CAR,1710,1827,0,6,5
CGY,CAR,CGY,1939,2048.5,0,5,6
CGY,CAR,CGY,2748,2814,0,5,6
L.A,BUF,BUF,29,36,1,6,5
L.A,BUF,L.A,687,800,0,6,5
L.A,BUF,BUF,687,800,0,6,5
L.A,BUF,BUF,687,800,0,6,5
L.A,BUF,BUF,687,800,0,6,5
L.A,BUF,L.A,687,800,0,6,5
L.A,BUF,BUF,750,843,0,6,5
L.A,BUF,BUF,1558,1558,0,NA,NA
L.A,BUF,L.A,1558,1558,0,NA,NA
L.A,BUF,L.A,1851,1968,0,5,6
L.A,BUF,BUF,1999,2111,1,6,5
L.A,BUF,L.A,2959,3078,0,5,6
L.A,BUF,L.A,3123,3238,0,5,6
S.J,CBJ,CBJ,167,167,0,NA,NA
S.J,CBJ,S.J,167,167,0,NA,NA
S.J,CBJ,S.J,644,753.5,0,5,6
S.J,CBJ,CBJ,817,884,1,6,5
S.J,CBJ,CBJ,1011,1116,0,6,5
S.J,CBJ,CBJ,1283,1399,0,6,5
S.J,CBJ,S.J,1448,1550,0,5,6
S.J,CBJ,CBJ,1860,1933,-1,6,5
S.J,CBJ,S.J,2104,2218,0,5,6
S.J,CBJ,S.J,3064,3100,1,5,6
S.J,CBJ,CBJ,3195,3310.5,0,6,5
N.J,DAL,N.J,1349,1468,1,5,6
N.J,DAL,N.J,1614,1614,0,NA,NA
N.J,DAL,DAL,1614,1614,0,NA,NA
N.J,DAL,N.J,2914,3004.5,0,5,6
WPG,T.B,WPG,475,590,0,5,6
WPG,T.B,T.B,801,909,0,6,5
WPG,T.B,T.B,840,953,0,6,4
WPG,T.B,T.B,1294,1398.5,0,6,5
WPG,T.B,WPG,1505,1533,-1,6,5
WPG,T.B,T.B,1505,1533,1,6,5
WPG,T.B,T.B,1505,1533,1,6,5
WPG,T.B,WPG,1603,1705,0,5,6
WPG,T.B,T.B,1732,1850,0,6,5
WPG,T.B,WPG,1876,1972,1,5,6
WPG,T.B,WPG,2093,2179,0,5,6
COL,VAN,COL,104,212.5,0,5,6
COL,VAN,VAN,565,565,0,NA,NA
COL,VAN,COL,565,565,0,NA,NA
COL,VAN,VAN,715,832,0,6,5
COL,VAN,VAN,1437,1529,0,6,5
COL,VAN,VAN,1611,1728,1,6,4
COL,VAN,VAN,1712,1728,1,6,4
COL,VAN,COL,2034,2149.5,0,5,6
COL,VAN,COL,2795,2908.5,0,5,6
COL,VAN,VAN,2795,2908.5,0,5,6
COL,VAN,VAN,2795,2908.5,0,5,6
COL,VAN,COL,2795,2908.5,0,5,6
COL,VAN,COL,2819,2938,0,5,6
EDM,CAR,CAR,477,587,0,6,5
EDM,CAR,CAR,967,1084,0,6,5
EDM,CAR,EDM,1341,1460,0,5,6
EDM,CAR,CAR,2577,2666,1,6,5
EDM,CAR,CAR,2666,2666,1,6,5
ANA,CBJ,CBJ,24,88,1,6,5
ANA,CBJ,ANA,114,226.5,0,5,6
ANA,CBJ,CBJ,441,517,1,6,5
ANA,CBJ,ANA,826,840,1,5,6
ANA,CBJ,CBJ,2024,2142,0,6,5
ANA,CBJ,ANA,2661,2775,0,5,6
ANA,CBJ,CBJ,2918,3034,0,6,5
ANA,CBJ,ANA,3197,3303,0,5,6
ANA,CBJ,CBJ,3497,3497,0,NA,NA
ANA,CBJ,ANA,3497,3497,0,NA,NA
S.J,BUF,S.J,1144,1233,0,5,6
S.J,BUF,BUF,1911,2029,0,6,5
S.J,BUF,S.J,2325,2437.5,0,5,6
S.J,BUF,BUF,2397,2437.5,0,4,5
S.J,BUF,S.J,2424,2533,0,4,5
TOR,BOS,BOS,22,118,0,6,5
TOR,BOS,TOR,118,207,1,5,6
TOR,BOS,TOR,821,936.5,0,5,6
TOR,BOS,BOS,2437,2552,-1,6,5
TOR,BOS,BOS,2732,2770,0,6,5
TOR,BOS,TOR,2770,2886.5,0,5,6
TOR,BOS,TOR,3117,3220,0,5,6
TOR,BOS,BOS,3348,3348,0,NA,NA
TOR,BOS,TOR,3348,3348,0,NA,NA
MTL,NYR,MTL,318,435,0,5,6
MTL,NYR,MTL,682,726,-1,5,6
MTL,NYR,MTL,1630,1743,0,6,5
MTL,NYR,NYR,1630,1743,0,6,5
MTL,NYR,NYR,1743,1859,0,6,5
OTT,N.J,N.J,180,287,0,6,5
OTT,N.J,N.J,1010,1122,0,6,5
OTT,N.J,OTT,1533,1640,0,5,6
OTT,N.J,N.J,1762,1809,1,6,5
OTT,N.J,OTT,1952,2071,0,5,6
OTT,N.J,OTT,2155,2205,1,5,6
OTT,N.J,N.J,2155,2205,-1,5,6
OTT,N.J,OTT,2155,2205,1,5,6
OTT,N.J,OTT,2722,2836,0,5,6
OTT,N.J,N.J,3127,3231,1,6,5
OTT,N.J,OTT,3757,3819,1,4,5
NYI,DAL,NYI,927,1038,0,5,6
NYI,DAL,NYI,1069,1122,-1,5,6
NYI,DAL,DAL,1363,1452.5,0,6,5
NYI,DAL,NYI,1580,1610,1,5,6
NYI,DAL,DAL,1649,1762,0,6,5
NYI,DAL,NYI,1971,2080.5,0,5,6
NYI,DAL,NYI,2393,2460.5,0,5,6
PHI,DET,DET,335,434,0,6,5
PHI,DET,PHI,467,576,0,5,6
PHI,DET,DET,670,784.5,0,6,5
PHI,DET,PHI,1803,1913,0,5,6
PHI,DET,DET,2113,2230,0,6,5
PHI,DET,DET,2334,2334,0,NA,NA
PHI,DET,PHI,2334,2334,0,NA,NA
PHI,DET,DET,2505,2601,0,6,5
PHI,DET,PHI,2601,2700,0,5,6
PHI,DET,DET,2999,3065,1,6,5
STL,CHI,STL,16,62,1,4,6
STL,CHI,STL,54,62,1,4,6
STL,CHI,CHI,501,609.5,0,6,5
STL,CHI,CHI,1017,1134,0,6,5
STL,CHI,STL,1746,1746,0,NA,NA
STL,CHI,CHI,1746,1746,0,NA,NA
STL,CHI,CHI,1881,1998,0,6,5
STL,CHI,STL,3137,3253,0,5,6
NSH,PIT,NSH,1515,1615,0,5,6
NSH,PIT,PIT,1674,1791,0,6,5
NSH,PIT,PIT,2136,2254,0,6,5
NSH,PIT,NSH,2464,2523,1,5,6
NSH,PIT,NSH,2630,2725,1,5,6
NSH,PIT,PIT,3578,3600,0,6,5
MIN,T.B,T.B,728,728,0,NA,NA
MIN,T.B,MIN,728,728,0,NA,NA
MIN,T.B,MIN,2314,2423,0,5,6
MIN,T.B,MIN,2404,2521,0,4,6
MIN,T.B,T.B,2647,2756,0,6,5
MIN,T.B,MIN,3146,3224,-1,5,6
MIN,T.B,MIN,3467,3574,0,5,6
ARI,FLA,FLA,340,436.5,0,6,5
ARI,FLA,ARI,977,1010,0,5,6
ARI,FLA,FLA,1010,1121,0,5,6
ARI,FLA,FLA,1395,1512,0,6,5
ARI,FLA,FLA,1500,1619,0,6,4
ARI,FLA,ARI,1997,2108,0,5,6
ARI,FLA,FLA,2754,2859.5,0,6,5
ARI,FLA,FLA,2916,2991,1,6,5
ARI,FLA,FLA,3138,3249,0,6,5
ARI,FLA,FLA,3685,3740,1,5,4
CGY,WSH,CGY,648,677,1,5,6
CGY,WSH,WSH,1099,1190,1,6,5
CGY,WSH,WSH,1827,1944.5,0,6,5
CGY,WSH,CGY,3047,3119,0,5,6
CGY,WSH,CGY,3047,3119,0,5,6
CGY,WSH,WSH,3119,3217,0,6,5
CGY,WSH,CGY,3217,3327,0,5,4
CGY,WSH,WSH,3217,3327,0,5,4
CGY,WSH,CGY,3217,3327,0,5,4
CGY,WSH,CGY,3217,3327,0,5,4
WPG,COL,COL,415,500,0,6,5
WPG,COL,WPG,1175,1182,1,5,6
WPG,COL,COL,1370,1481.5,0,6,5
WPG,COL,COL,2159,2268,0,6,5
WPG,COL,COL,2159,2268,0,6,5
WPG,COL,WPG,2159,2268,0,6,5
WPG,COL,WPG,2329,2442,0,5,6
WPG,COL,WPG,3388,3501.5,0,5,6
WPG,COL,COL,3522,3639,0,6,5
L.A,CBJ,L.A,115,146,0,5,6
L.A,CBJ,CBJ,115,146,0,5,6
L.A,CBJ,L.A,115,146,0,5,6
L.A,CBJ,L.A,115,146,0,5,6
L.A,CBJ,CBJ,146,261,0,6,5
L.A,CBJ,L.A,849,879,1,5,6
L.A,CBJ,CBJ,1292,1384,1,6,4
L.A,CBJ,CBJ,1362,1384,1,6,4
L.A,CBJ,L.A,1679,1794,0,5,6
L.A,CBJ,CBJ,2929,3032,0,6,5
CHI,OTT,CHI,143,254,0,5,6
CHI,OTT,OTT,272,385.5,0,6,5
CHI,OTT,OTT,439,553,0,6,5
CHI,OTT,CHI,616,726.5,0,5,6
CHI,OTT,CHI,925,925,0,NA,NA
CHI,OTT,OTT,925,925,0,NA,NA
CHI,OTT,CHI,1130,1130,0,NA,NA
CHI,OTT,OTT,1130,1130,0,NA,NA
CHI,OTT,OTT,1524,1628,-1,6,5
CHI,OTT,OTT,1908,2018,1,6,5
CHI,OTT,OTT,2086,2205,0,6,5
CHI,OTT,CHI,2367,2486,0,5,6
CHI,OTT,OTT,2523,2636.5,0,6,5
ANA,S.J,ANA,136,146.5,0,5,6
ANA,S.J,S.J,136,146.5,0,5,6
ANA,S.J,S.J,773,887.5,0,6,5
ANA,S.J,S.J,938,1057,0,6,5
ANA,S.J,ANA,1118,1179,1,5,6
ANA,S.J,S.J,1475,1586,0,6,5
ANA,S.J,S.J,1780,1780,0,NA,NA
ANA,S.J,ANA,1780,1780,0,NA,NA
ANA,S.J,S.J,2123,2232,0,6,5
ANA,S.J,S.J,2337,2337,0,NA,NA
ANA,S.J,ANA,2337,2337,0,NA,NA
ANA,S.J,ANA,2858,2967.5,0,5,6
ANA,S.J,S.J,3018,3100,-1,5,6
ANA,S.J,ANA,3018,3100,1,5,6
ANA,S.J,ANA,3018,3100,1,5,6
ANA,S.J,ANA,3018,3100,1,5,6
ANA,S.J,S.J,3178,3293,1,6,5
ANA,S.J,ANA,3178,3293,-1,6,5
ANA,S.J,ANA,3178,3293,-1,6,5
ANA,S.J,S.J,3178,3293,1,6,5
ANA,S.J,S.J,3236,3293,1,6,5
ANA,S.J,S.J,3236,3293,1,6,5
ANA,S.J,S.J,3236,3293,1,6,5
ANA,S.J,S.J,3236,3293,1,6,5
ANA,S.J,ANA,3236,3293,-1,6,5
ANA,S.J,ANA,3236,3293,-1,6,5
ANA,S.J,S.J,3236,3293,1,6,5
ANA,S.J,S.J,3236,3293,1,6,5
ANA,S.J,ANA,3236,3293,-1,6,5
ANA,S.J,ANA,3236,3293,-1,6,5
ANA,S.J,S.J,3414,3530,0,4,6
ANA,S.J,ANA,3414,3530,0,4,6
ANA,S.J,ANA,3414,3530,0,4,6
ANA,S.J,ANA,3414,3530,0,4,6
ANA,S.J,ANA,3414,3530,0,4,6
VAN,WSH,WSH,1551,1608.5,0,6,5
VAN,WSH,WSH,2022,2040,1,6,5
VAN,WSH,WSH,2304,2390,0,6,5
VAN,WSH,VAN,2390,2504,0,5,6
VAN,WSH,WSH,2876,2945,0,6,5
VAN,WSH,VAN,2945,3060,0,5,6
VAN,WSH,WSH,3502,3539,1,6,5
BOS,MIN,BOS,919,1035.5,0,5,6
BOS,MIN,MIN,1149,1266,0,6,5
BOS,MIN,MIN,2125,2219,1,6,5
BOS,MIN,BOS,2449,2562,0,5,6
BOS,MIN,BOS,2943,2943,0,NA,NA
BOS,MIN,MIN,2943,2943,0,NA,NA
NYI,WPG,WPG,62,76,1,6,5
NYI,WPG,WPG,184,295,0,6,5
NYI,WPG,WPG,861,971,0,6,5
NYI,WPG,NYI,921,1032,0,6,5
NYI,WPG,NYI,971,1032,0,5,6
